"","Date","sphum_kgPkg"
"1","2005-01-01 01:30:00",0.0146087193861604
"2","2005-01-01 04:30:00",0.0142431501299143
"3","2005-01-01 07:30:00",0.0147347478196025
"4","2005-01-01 10:30:00",0.0126782031729817
"5","2005-01-01 13:30:00",0.0119035365059972
"6","2005-01-01 16:30:00",0.012020954862237
"7","2005-01-01 19:30:00",0.0130258845165372
"8","2005-01-01 22:30:00",0.0137362210080028
"9","2005-01-02 01:30:00",0.0139380069449544
"10","2005-01-02 04:30:00",0.0151528241112828
"11","2005-01-02 07:30:00",0.0151888281106949
"12","2005-01-02 10:30:00",0.014581891708076
"13","2005-01-02 13:30:00",0.0144918961450458
"14","2005-01-02 16:30:00",0.0138340601697564
"15","2005-01-02 19:30:00",0.0125923985615373
"16","2005-01-02 22:30:00",0.0123893935233355
"17","2005-01-03 01:30:00",0.0125658186152577
"18","2005-01-03 04:30:00",0.0137027213349938
"19","2005-01-03 07:30:00",0.0117195947095752
"20","2005-01-03 10:30:00",0.0120793264359236
"21","2005-01-03 13:30:00",0.0123054143041372
"22","2005-01-03 16:30:00",0.0118536930531263
"23","2005-01-03 19:30:00",0.0109690316021442
"24","2005-01-03 22:30:00",0.0123594654724002
"25","2005-01-04 01:30:00",0.0125959357246757
"26","2005-01-04 04:30:00",0.0124007603153586
"27","2005-01-04 07:30:00",0.0131146684288979
"28","2005-01-04 10:30:00",0.0123371947556734
"29","2005-01-04 13:30:00",0.0125802811235189
"30","2005-01-04 16:30:00",0.0127714881673455
"31","2005-01-04 19:30:00",0.0122725777328014
"32","2005-01-04 22:30:00",0.0129407905042171
"33","2005-01-05 01:30:00",0.0133210327476263
"34","2005-01-05 04:30:00",0.0136002218350768
"35","2005-01-05 07:30:00",0.013324742205441
"36","2005-01-05 10:30:00",0.0129057010635734
"37","2005-01-05 13:30:00",0.0135300811380148
"38","2005-01-05 16:30:00",0.0136803779751062
"39","2005-01-05 19:30:00",0.0129987820982933
"40","2005-01-05 22:30:00",0.0126372668892145
"41","2005-01-06 01:30:00",0.0122637115418911
"42","2005-01-06 04:30:00",0.0123202838003635
"43","2005-01-06 07:30:00",0.0132133848965168
"44","2005-01-06 10:30:00",0.0130101647228003
"45","2005-01-06 13:30:00",0.0131535846740007
"46","2005-01-06 16:30:00",0.0137492166832089
"47","2005-01-06 19:30:00",0.0135285537689924
"48","2005-01-06 22:30:00",0.0138423116877675
"49","2005-01-07 01:30:00",0.0132419252768159
"50","2005-01-07 04:30:00",0.0137716438621283
"51","2005-01-07 07:30:00",0.0159894786775112
"52","2005-01-07 10:30:00",0.0152754914015532
"53","2005-01-07 13:30:00",0.015188873745501
"54","2005-01-07 16:30:00",0.0155779644846916
"55","2005-01-07 19:30:00",0.0152949178591371
"56","2005-01-07 22:30:00",0.0146470153704286
"57","2005-01-08 01:30:00",0.014666760340333
"58","2005-01-08 04:30:00",0.0151653373613954
"59","2005-01-08 07:30:00",0.0145523631945252
"60","2005-01-08 10:30:00",0.0143639901652932
"61","2005-01-08 13:30:00",0.014765165746212
"62","2005-01-08 16:30:00",0.0146525138989091
"63","2005-01-08 19:30:00",0.0151097336784005
"64","2005-01-08 22:30:00",0.0153719931840897
"65","2005-01-09 01:30:00",0.015457889996469
"66","2005-01-09 04:30:00",0.0148791689425707
"67","2005-01-09 07:30:00",0.0160372778773308
"68","2005-01-09 10:30:00",0.0153621695935726
"69","2005-01-09 13:30:00",0.0154479658231139
"70","2005-01-09 16:30:00",0.0154154319316149
"71","2005-01-09 19:30:00",0.0146906804293394
"72","2005-01-09 22:30:00",0.0142624974250793
"73","2005-01-10 01:30:00",0.0144628752022982
"74","2005-01-10 04:30:00",0.0145658915862441
"75","2005-01-10 07:30:00",0.0141125125810504
"76","2005-01-10 10:30:00",0.0143033359199762
"77","2005-01-10 13:30:00",0.0147328702732921
"78","2005-01-10 16:30:00",0.015542377717793
"79","2005-01-10 19:30:00",0.0153244417160749
"80","2005-01-10 22:30:00",0.0152724087238312
"81","2005-01-11 01:30:00",0.0165081676095724
"82","2005-01-11 04:30:00",0.0135457124561071
"83","2005-01-11 07:30:00",0.0130669986829162
"84","2005-01-11 10:30:00",0.0135832317173481
"85","2005-01-11 13:30:00",0.0137499626725912
"86","2005-01-11 16:30:00",0.0142574673518538
"87","2005-01-11 19:30:00",0.0147999804466963
"88","2005-01-11 22:30:00",0.0147232562303543
"89","2005-01-12 01:30:00",0.0147407203912735
"90","2005-01-12 04:30:00",0.0140820564702153
"91","2005-01-12 07:30:00",0.0146831506863236
"92","2005-01-12 10:30:00",0.0150091387331486
"93","2005-01-12 13:30:00",0.0155326500535011
"94","2005-01-12 16:30:00",0.015693087130785
"95","2005-01-12 19:30:00",0.0153867118060589
"96","2005-01-12 22:30:00",0.0154723916202784
"97","2005-01-13 01:30:00",0.0159714985638857
"98","2005-01-13 04:30:00",0.0163288470357656
"99","2005-01-13 07:30:00",0.0166367441415787
"100","2005-01-13 10:30:00",0.0164974946528673
"101","2005-01-13 13:30:00",0.0165104679763317
"102","2005-01-13 16:30:00",0.0162298139184713
"103","2005-01-13 19:30:00",0.015605254098773
"104","2005-01-13 22:30:00",0.0147427003830671
"105","2005-01-14 01:30:00",0.0140444850549102
"106","2005-01-14 04:30:00",0.0138130439445376
"107","2005-01-14 07:30:00",0.014504125341773
"108","2005-01-14 10:30:00",0.0148145752027631
"109","2005-01-14 13:30:00",0.0156343076378107
"110","2005-01-14 16:30:00",0.0162406992167234
"111","2005-01-14 19:30:00",0.0155305089429021
"112","2005-01-14 22:30:00",0.0166708286851645
"113","2005-01-15 01:30:00",0.0171518418937922
"114","2005-01-15 04:30:00",0.0168685708194971
"115","2005-01-15 07:30:00",0.0147507498040795
"116","2005-01-15 10:30:00",0.0149546628817916
"117","2005-01-15 13:30:00",0.0148477721959352
"118","2005-01-15 16:30:00",0.0138578694313765
"119","2005-01-15 19:30:00",0.0141883883625269
"120","2005-01-15 22:30:00",0.0143294455483556
"121","2005-01-16 01:30:00",0.0145870270207524
"122","2005-01-16 04:30:00",0.0148003408685327
"123","2005-01-16 07:30:00",0.0145319905132055
"124","2005-01-16 10:30:00",0.0150913214311004
"125","2005-01-16 13:30:00",0.0151744587346911
"126","2005-01-16 16:30:00",0.0146625386551023
"127","2005-01-16 19:30:00",0.0137930680066347
"128","2005-01-16 22:30:00",0.0139278452843428
"129","2005-01-17 01:30:00",0.0138384243473411
"130","2005-01-17 04:30:00",0.0143289640545845
"131","2005-01-17 07:30:00",0.0120675740763545
"132","2005-01-17 10:30:00",0.0120414504781365
"133","2005-01-17 13:30:00",0.0117391534149647
"134","2005-01-17 16:30:00",0.0114251608029008
"135","2005-01-17 19:30:00",0.0102339638397098
"136","2005-01-17 22:30:00",0.0110059846192598
