"","Date","windspeed_mPs"
"1","2005-01-01 01:30:00",7.05922651290894
"2","2005-01-01 04:30:00",9.05112075805664
"3","2005-01-01 07:30:00",8.18741130828857
"4","2005-01-01 10:30:00",8.9190731048584
"5","2005-01-01 13:30:00",7.22280359268188
"6","2005-01-01 16:30:00",6.15852785110474
"7","2005-01-01 19:30:00",5.95337677001953
"8","2005-01-01 22:30:00",7.21049642562866
"9","2005-01-02 01:30:00",5.65654277801514
"10","2005-01-02 04:30:00",5.05138826370239
"11","2005-01-02 07:30:00",7.99301195144653
"12","2005-01-02 10:30:00",8.31137657165527
"13","2005-01-02 13:30:00",6.26744747161865
"14","2005-01-02 16:30:00",6.62892580032349
"15","2005-01-02 19:30:00",5.58402109146118
"16","2005-01-02 22:30:00",6.06793880462646
"17","2005-01-03 01:30:00",6.36318683624268
"18","2005-01-03 04:30:00",6.58925628662109
"19","2005-01-03 07:30:00",6.02419710159302
"20","2005-01-03 10:30:00",7.31601762771606
"21","2005-01-03 13:30:00",6.38712453842163
"22","2005-01-03 16:30:00",5.07393980026245
"23","2005-01-03 19:30:00",5.44513034820557
"24","2005-01-03 22:30:00",6.02230215072632
"25","2005-01-04 01:30:00",5.37334442138672
"26","2005-01-04 04:30:00",6.49922895431519
"27","2005-01-04 07:30:00",5.76653575897217
"28","2005-01-04 10:30:00",6.82394504547119
"29","2005-01-04 13:30:00",5.36388778686523
"30","2005-01-04 16:30:00",5.40923023223877
"31","2005-01-04 19:30:00",4.72385883331299
"32","2005-01-04 22:30:00",5.77624320983887
"33","2005-01-05 01:30:00",5.22686386108398
"34","2005-01-05 04:30:00",5.70618534088135
"35","2005-01-05 07:30:00",6.19790077209473
"36","2005-01-05 10:30:00",7.67498111724854
"37","2005-01-05 13:30:00",5.3472261428833
"38","2005-01-05 16:30:00",5.83496522903442
"39","2005-01-05 19:30:00",6.15994071960449
"40","2005-01-05 22:30:00",6.39572525024414
"41","2005-01-06 01:30:00",6.04885387420654
"42","2005-01-06 04:30:00",6.48706197738647
"43","2005-01-06 07:30:00",7.49907493591309
"44","2005-01-06 10:30:00",6.80878782272339
"45","2005-01-06 13:30:00",6.3418402671814
"46","2005-01-06 16:30:00",6.39650630950928
"47","2005-01-06 19:30:00",5.8874454498291
"48","2005-01-06 22:30:00",6.49025201797485
"49","2005-01-07 01:30:00",6.48194932937622
"50","2005-01-07 04:30:00",6.75987672805786
"51","2005-01-07 07:30:00",7.11324071884155
"52","2005-01-07 10:30:00",7.63278961181641
"53","2005-01-07 13:30:00",7.63264560699463
"54","2005-01-07 16:30:00",7.83593845367432
"55","2005-01-07 19:30:00",7.91703462600708
"56","2005-01-07 22:30:00",8.70330429077148
"57","2005-01-08 01:30:00",7.41492366790771
"58","2005-01-08 04:30:00",6.31700897216797
"59","2005-01-08 07:30:00",8.79570388793945
"60","2005-01-08 10:30:00",8.85566806793213
"61","2005-01-08 13:30:00",8.2558536529541
"62","2005-01-08 16:30:00",7.77193784713745
"63","2005-01-08 19:30:00",7.68802642822266
"64","2005-01-08 22:30:00",5.64934825897217
"65","2005-01-09 01:30:00",8.062819480896
"66","2005-01-09 04:30:00",8.36594581604004
"67","2005-01-09 07:30:00",7.78192806243896
"68","2005-01-09 10:30:00",8.42807102203369
"69","2005-01-09 13:30:00",7.85720586776733
"70","2005-01-09 16:30:00",7.89576482772827
"71","2005-01-09 19:30:00",7.04148006439209
"72","2005-01-09 22:30:00",7.61204433441162
"73","2005-01-10 01:30:00",7.09659290313721
"74","2005-01-10 04:30:00",7.18485116958618
"75","2005-01-10 07:30:00",7.23635673522949
"76","2005-01-10 10:30:00",5.84492206573486
"77","2005-01-10 13:30:00",6.33775568008423
"78","2005-01-10 16:30:00",6.3538646697998
"79","2005-01-10 19:30:00",6.33394956588745
"80","2005-01-10 22:30:00",6.44860172271729
